,detuning,fidelity
0,-2000000.0,0.968385037857628
1,-1555555.5555555555,0.9379758808281154
2,-1111111.111111111,0.857523056569129
3,-666666.6666666667,0.884068178294238
4,-222222.22222222225,0.9410440582391219
5,222222.22222222202,0.975736880056652
6,666666.6666666665,0.9054415187967815
7,1111111.111111111,0.8858412150924677
8,1555555.5555555555,0.9160462384761643
9,2000000.0,0.9532245890510982
