,detuning,fidelity
0,-2000000.0,0.5866040445888383
1,-1555555.5555555555,0.5698208929781857
2,-1111111.111111111,0.544157560168632
3,-666666.6666666667,0.8657150917580599
4,-222222.22222222225,0.969677392445069
5,222222.22222222202,0.9750639812813596
6,666666.6666666665,0.903629333007147
7,1111111.111111111,0.6096351451786092
8,1555555.5555555555,0.476988665656965
9,2000000.0,0.3490498682877915
